4492,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4042,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4882,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5479,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
354,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5035,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2306,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
533,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3988,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
311,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1722,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
658,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2422,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5058,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2051,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1778,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1643,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5361,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4006,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
703,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2277,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
368,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3625,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3851,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
144,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1166,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3622,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
606,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4918,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
635,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1780,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1960,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4263,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
803,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2830,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
150,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2811,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3284,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1333,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
518,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2297,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1954,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2547,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2824,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2133,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3864,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4805,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4248,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4858,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4522,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
426,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3423,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5087,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2870,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2441,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1357,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5433,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2556,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
391,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
73,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3983,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2428,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1481,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
3357,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
374,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
303,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1571,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2223,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
1047,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2733,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2195,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4560,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4914,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4857,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5477,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2221,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4723,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
143,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5409,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
4314,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
5507,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
2162,0.09,0.03,0.08,0.04,0.08,0.16,0.13,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.12,0.09,0.03,0.05,0.04,0.04,0.12
